Time,Mean_Error,a_x,a_y,a_yaw,a_v_cmd,a_w_cmd,a_err_x,a_err_y,b_x,b_y,b_yaw,b_v_cmd,b_w_cmd,b_err_x,b_err_y,c_x,c_y,c_yaw,c_v_cmd,c_w_cmd,c_err_x,c_err_y,d_x,d_y,d_yaw,d_v_cmd,d_w_cmd,d_err_x,d_err_y,e_x,e_y,e_yaw,e_v_cmd,e_w_cmd,e_err_x,e_err_y
10.9001,0.655343,1.73975,-0.663457,2.85805,0.0788342,0.0716275,-0.136955,0.571918,1.8539,0.513108,2.76836,0.0759826,0.0949179,-0.0144962,0.773919,1.77566,1.29269,2.8286,0.0689469,-0.0401249,-0.0987876,0.536613,1.77162,2.05481,2.38858,0.24,-0.258482,-0.0350224,0.409997,1.78904,3.75141,2.97565,0.0788939,0.0441913,-0.0960604,0.952621
10.9501,0.657791,1.73608,-0.660966,2.86292,0.0801567,0.0684389,-0.137405,0.572919,1.84933,0.516442,2.77671,0.0774349,0.0909594,-0.0153761,0.774967,1.77229,1.29268,2.82383,0.0692434,-0.0348677,-0.0979568,0.53782,1.76079,2.0587,2.36879,0.24,-0.245604,-0.0383154,0.418,1.7837,3.75238,2.97612,0.0788991,0.0440872,-0.096689,0.95336
11.0001,0.659987,1.73214,-0.659314,2.86544,0.0812423,0.0660732,-0.137334,0.574061,1.84661,0.518697,2.77853,0.0785344,0.0886904,-0.0141828,0.776843,1.76944,1.29258,2.82015,0.0693443,-0.0329311,-0.0964462,0.538888,1.75153,2.06322,2.35785,0.24,-0.230935,-0.0400412,0.424756,1.78088,3.75342,2.9795,0.0789317,0.0434338,-0.0964801,0.953747
11.0501,0.6626,1.72841,-0.657792,2.86703,0.0770035,0.0723,-0.138023,0.575234,1.84332,0.5212,2.78391,0.0749369,0.0933611,-0.0153644,0.77792,1.76675,1.29273,2.81666,0.069698,-0.0262365,-0.0952255,0.540197,1.74322,2.06624,2.34123,0.24,-0.219016,-0.0433881,0.433215,1.77695,3.7543,2.97895,0.0789442,0.0431814,-0.0967645,0.954568
11.1001,0.664516,1.72422,-0.655077,2.87201,0.0771004,0.0711436,-0.138359,0.576057,1.83909,0.524165,2.78935,0.0750399,0.0924368,-0.0151783,0.77917,1.763,1.29331,2.81486,0.0697234,-0.0256756,-0.0941678,0.540927,1.73266,2.07181,2.32649,0.24,-0.20869,-0.0454929,0.440244,1.77286,3.75552,2.98351,0.0789924,0.0421907,-0.0960501,0.954347
11.1501,0.667198,1.71942,-0.653149,2.87639,0.077182,0.0701538,-0.138625,0.577137,1.83498,0.527315,2.79424,0.0751957,0.0910198,-0.0158819,0.7808,1.75963,1.29382,2.8131,0.0697388,-0.0252115,-0.0932585,0.542053,1.72376,2.07845,2.31596,0.24,-0.195995,-0.0480513,0.448599,1.76734,3.75659,2.98357,0.0789935,0.0421681,-0.0969547,0.955386
11.2,0.669434,1.71716,-0.652089,2.87609,0.077197,0.0699706,-0.138,0.578317,1.83242,0.528735,2.79653,0.0752843,0.0902021,-0.0155718,0.781901,1.75743,1.29446,2.81105,0.069869,-0.0225273,-0.0919998,0.543518,1.71732,2.08337,2.31215,0.24,-0.194379,-0.0509407,0.45633,1.76565,3.75718,2.98623,0.0790364,0.0412647,-0.0964059,0.955295
11.25,0.6721,1.71276,-0.649556,2.88286,0.0773373,0.0682275,-0.13893,0.578889,1.82875,0.531531,2.80072,0.0753971,0.0891485,-0.0156661,0.783511,1.75386,1.29508,2.80934,0.0699055,-0.0216539,-0.0914022,0.544624,1.70701,2.08941,2.29875,0.24,-0.182151,-0.054264,0.465065,1.76078,3.7579,2.98589,0.0790322,0.0413535,-0.0972596,0.95611
11.3001,0.673953,1.70943,-0.648202,2.88366,0.0773536,0.0680214,-0.138321,0.580011,1.82508,0.53392,2.80623,0.0755434,0.0877624,-0.0158782,0.784341,1.75086,1.29573,2.80823,0.0697449,-0.0246015,-0.0903008,0.545584,1.69984,2.09392,2.28652,0.24,-0.165997,-0.0546787,0.471991,1.75775,3.75899,2.99001,0.0790827,0.0402672,-0.0964788,0.955978
11.3501,0.676877,1.70413,-0.645559,2.88913,0.0774213,0.0671606,-0.138736,0.581155,1.8204,0.53712,2.81062,0.0756546,0.0866912,-0.0161848,0.785796,1.74663,1.29649,2.80493,0.0698227,-0.0228604,-0.0896797,0.547122,1.68727,2.10214,2.27222,0.24,-0.157045,-0.058662,0.48127,1.75191,3.76001,2.99166,0.0790937,0.0400253,-0.0979317,0.956682
11.4001,0.678863,1.70064,-0.643972,2.89027,0.0774907,0.0662642,-0.138626,0.581993,1.81715,0.539259,2.81476,0.0757327,0.0859298,-0.0158074,0.786853,1.74354,1.29738,2.80433,0.069884,-0.0216231,-0.0883339,0.547987,1.67917,2.10918,2.26971,0.24,-0.151231,-0.0609113,0.488624,1.74811,3.76103,2.99465,0.0791273,0.039281,-0.0971614,0.956641
11.4501,0.681762,1.69613,-0.641874,2.8943,0.0775643,0.0653012,-0.13932,0.582915,1.8125,0.542227,2.82102,0.0758199,0.0850713,-0.015867,0.788505,1.7402,1.29853,2.80472,0.0699002,-0.0211587,-0.0878572,0.549383,1.66896,2.11675,2.2605,0.24,-0.143458,-0.0648516,0.498043,1.7434,3.76203,2.99616,0.0791422,0.0389466,-0.0981439,0.957183
11.5001,0.683955,1.69318,-0.640286,2.89643,0.077583,0.0650537,-0.138644,0.584112,1.80952,0.544214,2.82388,0.0759223,0.0840504,-0.0155202,0.78959,1.73737,1.299,2.80188,0.0698931,-0.0212882,-0.0868558,0.5504,1.66163,2.12242,2.24987,0.24,-0.138728,-0.0678563,0.505565,1.73965,3.76237,2.9944,0.0791653,0.0384203,-0.0979517,0.957382
11.5501,0.68593,1.68854,-0.638046,2.90079,0.0776747,0.0638259,-0.138425,0.584721,1.80557,0.54644,2.8263,0.0760719,0.0825337,-0.0156363,0.790181,1.73385,1.30001,2.80135,0.0698761,-0.0213609,-0.0852588,0.551456,1.65193,2.13042,2.24192,0.233853,-0.119394,-0.0682081,0.513214,1.73515,3.76366,2.99938,0.0791801,0.03808,-0.0979409,0.9577
11.6001,0.688912,1.68565,-0.636684,2.90242,0.0777071,0.0633864,-0.138689,0.58593,1.80258,0.548548,2.83101,0.0761176,0.0820647,-0.0155327,0.791994,1.73123,1.30087,2.79992,0.0732138,-0.0296434,-0.0843963,0.552752,1.64359,2.13532,2.22947,0.220015,-0.106001,-0.0720769,0.522974,1.73112,3.76437,2.99917,0.0791938,0.0377619,-0.0980464,0.958215
11.6501,0.691319,1.68118,-0.634657,2.90583,0.0778707,0.0611156,-0.140906,0.585975,1.79809,0.551525,2.83609,0.0762831,0.0803383,-0.0171125,0.792911,1.72779,1.3012,2.79646,0.0793781,-0.0359356,-0.0836175,0.553989,1.63432,2.14411,2.22252,0.207739,-0.0968743,-0.0756512,0.531578,1.72676,3.76531,3.00275,0.0792261,0.0370015,-0.0990423,0.958522
11.7001,0.693788,1.67697,-0.633094,2.90971,0.0778094,0.0619758,-0.139298,0.587725,1.79459,0.553335,2.83964,0.0763672,0.0794461,-0.0164606,0.793951,1.72469,1.30213,2.79625,0.0828898,-0.0518346,-0.0826156,0.55496,1.6281,2.15158,2.2223,0.19689,-0.0821439,-0.0776703,0.539948,1.72293,3.76605,3.00315,0.0792239,0.037055,-0.0988429,0.959148
11.75,0.696336,1.67284,-0.631146,2.91261,0.0778928,0.0608009,-0.139896,0.588479,1.79047,0.555847,2.84416,0.0764696,0.0783444,-0.0170639,0.795158,1.72093,1.30309,2.79398,0.0868794,-0.0626723,-0.0820374,0.556646,1.61943,2.15863,2.21043,0.186102,-0.0619042,-0.0796758,0.549069,1.71875,3.76664,3.00408,0.0792851,0.0355713,-0.100064,0.958776
11.8001,0.698523,1.66956,-0.630059,2.91345,0.077902,0.0606709,-0.139565,0.589376,1.78707,0.557854,2.84711,0.0765761,0.0771791,-0.0169205,0.796102,1.71759,1.30395,2.79314,0.0893056,-0.0733515,-0.0814535,0.557815,1.6129,2.16506,2.20703,0.178206,-0.0483005,-0.0803725,0.556227,1.71445,3.7677,3.00697,0.0792621,0.0361357,-0.0994644,0.959784
11.8501,0.701033,1.66464,-0.627887,2.9193,0.0779895,0.0594075,-0.140539,0.589823,1.78318,0.560191,2.85095,0.0766545,0.0763103,-0.0173066,0.797217,1.71313,1.30521,2.79178,0.0942251,-0.0815487,-0.0814328,0.55942,1.60629,2.17279,2.2053,0.165701,-0.0482808,-0.0849177,0.564827,1.7103,3.76854,3.00872,0.0792963,0.0352922,-0.0996164,0.959776
11.9001,0.703012,1.66123,-0.626736,2.9203,0.078032,0.0587843,-0.139844,0.590696,1.77953,0.561901,2.8534,0.0766748,0.076083,-0.0168254,0.798659,1.70957,1.30591,2.78928,0.0967756,-0.0902403,-0.0801769,0.560568,1.60087,2.17796,2.20259,0.158689,-0.0368033,-0.0851193,0.571055,1.70663,3.76944,3.01109,0.0792903,0.0354407,-0.0996001,0.960413
11.95,0.704703,1.65714,-0.625109,2.92332,0.0781114,0.0576015,-0.139794,0.591097,1.77516,0.564545,2.85876,0.0767659,0.0750557,-0.0163651,0.799579,1.70497,1.30691,2.78569,0.0966575,-0.0984438,-0.0805633,0.562217,1.59514,2.18498,2.19639,0.154273,-0.0160122,-0.0844906,0.576999,1.70205,3.76994,3.01257,0.0793313,0.034408,-0.0990659,0.960158
12.0001,0.707124,1.65345,-0.623672,2.92581,0.0781273,0.0573613,-0.140352,0.592178,1.77186,0.566323,2.86045,0.0768707,0.0738535,-0.0171555,0.800665,1.70054,1.30806,2.78505,0.097291,-0.107564,-0.0814219,0.564051,1.59065,2.19016,2.19355,0.149039,0.00213495,-0.0848268,0.583878,1.69824,3.77085,3.01316,0.0793225,0.0346309,-0.100049,0.961089
12.0501,0.70931,1.64913,-0.622252,2.92765,0.078156,0.0569251,-0.140755,0.593143,1.76737,0.568757,2.86601,0.0769666,0.0727355,-0.0179607,0.801857,1.69583,1.30894,2.78082,0.0990963,-0.115117,-0.0818104,0.565989,1.58545,2.19619,2.19054,0.141951,0.0154675,-0.0859791,0.590799,1.69402,3.77174,3.01637,0.0793704,0.033391,-0.100389,0.960752
12.1001,0.711112,1.64567,-0.62077,2.93047,0.0782353,0.0557008,-0.140977,0.593534,1.76419,0.570707,2.86987,0.0770436,0.0718245,-0.0176479,0.802703,1.69172,1.31016,2.77939,0.100252,-0.11719,-0.0813615,0.567812,1.58067,2.20192,2.19107,0.137785,0.0243654,-0.0857662,0.596098,1.69004,3.7726,3.01904,0.0793601,0.0336613,-0.100141,0.961566
12.1501,0.713266,1.64109,-0.619096,2.93404,0.078274,0.0550934,-0.141296,0.594356,1.76028,0.57267,2.87179,0.0771092,0.0710377,-0.0180164,0.804063,1.68737,1.31155,2.77626,0.101671,-0.12507,-0.0816437,0.569751,1.57603,2.20781,2.18942,0.131307,0.0366588,-0.0865118,0.60282,1.68621,3.77301,3.01885,0.0793957,0.0327151,-0.10043,0.961349
12.2001,0.714868,1.63731,-0.617769,2.9353,0.0783142,0.0544553,-0.14126,0.594984,1.75656,0.57452,2.87568,0.0771916,0.0700358,-0.0177474,0.804653,1.68344,1.31177,2.77055,0.103436,-0.124042,-0.0803404,0.571737,1.57231,2.21285,2.18938,0.12731,0.0442898,-0.0858464,0.607814,1.68175,3.77386,3.02169,0.0794247,0.0319236,-0.100919,0.961487
12.2501,0.717227,1.63293,-0.616102,2.93882,0.0783243,0.0542931,-0.141018,0.596162,1.75226,0.576459,2.8791,0.0772314,0.0695466,-0.0180661,0.805992,1.67854,1.31221,2.76379,0.103879,-0.130424,-0.0814764,0.573958,1.56761,2.21892,2.18904,0.122291,0.0532676,-0.0873714,0.613982,1.67733,3.77426,3.02033,0.079409,0.0323546,-0.101131,0.96215
12.3001,0.718737,1.62951,-0.61464,2.94128,0.0783852,0.0533085,-0.141454,0.596556,1.74867,0.578397,2.88234,0.0773226,0.0684113,-0.0181819,0.806643,1.67462,1.31285,2.75977,0.105857,-0.131559,-0.0809447,0.575649,1.56409,2.22362,2.18949,0.117087,0.0565677,-0.0878599,0.618964,1.67394,3.77513,3.02318,0.0794393,0.0315163,-0.100523,0.962021
12.3501,0.720964,1.6259,-0.613541,2.94275,0.0784236,0.0526766,-0.141864,0.597409,1.74524,0.580189,2.88594,0.0773999,0.0674338,-0.0186808,0.807741,1.67006,1.31343,2.75508,0.106503,-0.131633,-0.0814801,0.578207,1.56027,2.22928,2.19396,0.113712,0.0652636,-0.0884892,0.624578,1.66984,3.77571,3.02352,0.079443,0.0314129,-0.101742,0.962742
12.4001,0.722307,1.62144,-0.611946,2.94583,0.0784421,0.0523702,-0.141145,0.598202,1.74109,0.582,2.88846,0.0774201,0.0671749,-0.0185158,0.808772,1.66458,1.31447,2.75178,0.105967,-0.135457,-0.0814017,0.579978,1.55697,2.23539,2.19743,0.111733,0.0785474,-0.086791,0.628674,1.66543,3.7763,3.02648,0.079462,0.0308748,-0.100824,0.962357
12.4501,0.724324,1.61712,-0.610236,2.94889,0.0785127,0.0511805,-0.142151,0.598645,1.73656,0.584062,2.89201,0.0775141,0.0659598,-0.0190922,0.80962,1.65901,1.31539,2.74654,0.106317,-0.138718,-0.0821925,0.582075,1.5536,2.24091,2.19832,0.108391,0.0912925,-0.0870974,0.634385,1.66034,3.77731,3.02869,0.079482,0.030298,-0.102628,0.962843
12.5001,0.725713,1.6135,-0.609062,2.95025,0.0785453,0.0506217,-0.141922,0.599274,1.73252,0.586214,2.89695,0.0775867,0.065005,-0.0189002,0.81031,1.6549,1.31566,2.74107,0.106352,-0.140035,-0.082224,0.583936,1.55157,2.24539,2.20058,0.10589,0.098146,-0.0863653,0.638464,1.65762,3.77779,3.02944,0.0794953,0.0299057,-0.101117,0.962913
12.5501,0.728106,1.60943,-0.607425,2.95202,0.0785407,0.0507022,-0.141838,0.601018,1.72872,0.588172,2.89931,0.0776371,0.0643325,-0.0193756,0.811803,1.64948,1.31637,2.73468,0.106905,-0.143009,-0.0827629,0.586438,1.54805,2.25172,2.20581,0.102727,0.108064,-0.0869074,0.643981,1.65226,3.77857,3.03078,0.0795048,0.029624,-0.102905,0.963419
12.6001,0.729243,1.60566,-0.606197,2.95446,0.078613,0.0494406,-0.142259,0.600945,1.72514,0.58963,2.90281,0.0777147,0.0632835,-0.0193321,0.812092,1.64506,1.31697,2.73015,0.107489,-0.141099,-0.0825562,0.588303,1.54472,2.25644,2.20763,0.0999437,0.11348,-0.086381,0.648014,1.64954,3.77867,3.03149,0.0795209,0.0291415,-0.101756,0.963166
12.6501,0.731299,1.60065,-0.604431,2.95887,0.0786289,0.0491586,-0.14249,0.602038,1.72069,0.591712,2.90566,0.0777859,0.0623036,-0.0201733,0.81295,1.63962,1.31767,2.72264,0.108185,-0.140832,-0.0828403,0.590775,1.54181,2.26642,2.22524,0.0973849,0.118672,-0.0867227,0.65305,1.64493,3.77926,3.03142,0.0795263,0.0289759,-0.102863,0.963812
12.7001,0.732471,1.59854,-0.604607,2.95836,0.0786832,0.0481847,-0.14136,0.601457,1.71735,0.593395,2.9091,0.0778227,0.0617904,-0.0192559,0.814091,1.63522,1.31776,2.71688,0.107549,-0.140541,-0.0826646,0.59275,1.53928,2.26758,2.21957,0.0956386,0.128953,-0.0855099,0.657129,1.64138,3.77973,3.0341,0.0795337,0.0287494,-0.101544,0.963698
12.7501,0.734705,1.59295,-0.601427,2.96272,0.0787403,0.0471362,-0.143277,0.603161,1.71245,0.595613,2.91324,0.0779215,0.0603915,-0.0206582,0.814838,1.62997,1.3182,2.70993,0.108781,-0.139402,-0.0831772,0.595187,1.53666,2.2734,2.22547,0.0930325,0.133995,-0.0857257,0.661984,1.63691,3.78036,3.03466,0.0795246,0.0290294,-0.102427,0.964577
12.8001,0.736061,1.58893,-0.599948,2.96534,0.0787356,0.047224,-0.142789,0.604391,1.70932,0.597048,2.9156,0.0779574,0.0598749,-0.0197001,0.815667,1.62565,1.31872,2.70493,0.108445,-0.14181,-0.0832308,0.597022,1.53474,2.2773,2.22776,0.091383,0.14214,-0.0852215,0.665556,1.63302,3.78137,3.03795,0.0795602,0.0279229,-0.102287,0.964175
12.8501,0.737995,1.58423,-0.598862,2.96568,0.0787887,0.046228,-0.143407,0.604921,1.70497,0.598881,2.91815,0.0780029,0.0592121,-0.0202847,0.816886,1.62027,1.31908,2.69651,0.109296,-0.14057,-0.0838357,0.599364,1.53306,2.28323,2.23601,0.0886346,0.145,-0.0861848,0.670364,1.62836,3.782,3.03859,0.0795602,0.0279228,-0.102935,0.964595
12.9001,0.739109,1.58087,-0.597217,2.97009,0.0788242,0.0455519,-0.1435,0.605443,1.70156,0.600527,2.92112,0.0780782,0.0580983,-0.0204324,0.817453,1.61569,1.31958,2.69086,0.109967,-0.136103,-0.0827589,0.601399,1.52985,2.28795,2.23972,0.087387,0.150922,-0.0844648,0.673583,1.62493,3.78221,3.03992,0.0795887,0.0270051,-0.102553,0.964258
12.9501,0.740471,1.57607,-0.595458,2.97452,0.0788731,0.0446006,-0.143084,0.605692,1.69686,0.602562,2.925,0.0780954,0.0578419,-0.0197276,0.818505,1.61036,1.31998,2.68394,0.110002,-0.135232,-0.0824328,0.603291,1.52788,2.29388,2.24934,0.0861319,0.156796,-0.0837089,0.67727,1.62017,3.78271,3.04126,0.0795831,0.0271892,-0.102408,0.964506
13.0001,0.742345,1.57296,-0.594242,2.97605,0.0788666,0.0447284,-0.143771,0.607037,1.6932,0.604156,2.9281,0.078151,0.057001,-0.0206788,0.819314,1.60626,1.31999,2.67716,0.110694,-0.131312,-0.08267,0.605915,1.52599,2.29774,2.2523,0.0845122,0.159304,-0.0838661,0.681352,1.6163,3.78272,3.04061,0.0795844,0.0271468,-0.102794,0.964839
13.0501,0.743378,1.5683,-0.593172,2.9762,0.0789072,0.0439253,-0.143615,0.607493,1.68859,0.605809,2.93122,0.0782245,0.0558693,-0.0205575,0.819662,1.60076,1.32027,2.66748,0.110559,-0.12862,-0.0823526,0.608,1.52467,2.30509,2.26711,0.083681,0.165565,-0.0829024,0.684652,1.61128,3.78274,3.04111,0.0796146,0.0261449,-0.102939,0.964046
13.1001,0.745322,1.5643,-0.591622,2.98164,0.0789431,0.0432023,-0.144134,0.608165,1.68548,0.607246,2.93237,0.0782688,0.0551757,-0.0209411,0.820725,1.59617,1.32091,2.66238,0.112396,-0.125382,-0.0823801,0.610504,1.52268,2.31044,2.2751,0.0797138,0.167001,-0.0844883,0.689904,1.60707,3.78258,3.04288,0.0796122,0.0262267,-0.104191,0.963898
13.1501,0.746519,1.56048,-0.590604,2.97969,0.0789498,0.043067,-0.143725,0.609164,1.68085,0.608858,2.93546,0.0782996,0.0546891,-0.0208209,0.821488,1.59105,1.32068,2.65189,0.112564,-0.123372,-0.081646,0.612421,1.52071,2.31734,2.28794,0.079288,0.173458,-0.0831027,0.692918,1.60127,3.78312,3.04554,0.0796212,0.02592,-0.104641,0.963565
13.2001,0.748362,1.55649,-0.589263,2.98359,0.0790026,0.041977,-0.145016,0.609248,1.67745,0.610342,2.9388,0.0783527,0.053836,-0.0212124,0.822214,1.58722,1.3203,2.64304,0.114296,-0.116911,-0.0815011,0.614867,1.51886,2.32004,2.28902,0.0764342,0.172938,-0.0843136,0.697744,1.59722,3.78401,3.04623,0.0796342,0.0254708,-0.106063,0.964172
13.2501,0.749777,1.55166,-0.588173,2.98472,0.0790263,0.0414797,-0.145249,0.610115,1.67269,0.611912,2.94158,0.0783852,0.0533091,-0.0219149,0.823219,1.58192,1.32005,2.6352,0.115253,-0.111412,-0.0814751,0.616888,1.5169,2.32678,2.30431,0.0752783,0.171691,-0.0850834,0.700569,1.59184,3.78522,3.04964,0.0796592,0.0245894,-0.10716,0.964312
13.3001,0.751057,1.5487,-0.586822,2.98601,0.0790281,0.0414408,-0.144258,0.611154,1.66941,0.613511,2.94424,0.0784191,0.0527522,-0.0213253,0.824013,1.57709,1.32076,2.62898,0.113929,-0.114375,-0.0814457,0.618649,1.51523,2.33141,2.31167,0.0761036,0.183032,-0.0830877,0.703595,1.58873,3.78543,3.05039,0.0796605,0.0245417,-0.106791,0.964682
13.3501,0.752663,1.54477,-0.585694,2.989,0.0790704,0.0405336,-0.145422,0.611596,1.66607,0.61449,2.94493,0.078458,0.0521051,-0.0218203,0.824797,1.57267,1.32156,2.62442,0.114466,-0.105856,-0.0817721,0.621579,1.51351,2.33541,2.3173,0.0745424,0.180363,-0.0838894,0.707317,1.58606,3.7854,3.05001,0.0796647,0.0243884,-0.106359,0.964529
13.4001,0.753941,1.54009,-0.584381,2.99106,0.0790925,0.0400517,-0.145383,0.612041,1.66176,0.616275,2.94802,0.0784965,0.0514562,-0.0214001,0.825382,1.56771,1.32208,2.61473,0.115402,-0.0952501,-0.0802038,0.624234,1.51172,2.34271,2.33164,0.0735553,0.176818,-0.0830782,0.710351,1.58152,3.78615,3.05186,0.0796765,0.0239555,-0.105832,0.964629
13.45,0.755442,1.53628,-0.583419,2.99289,0.0791171,0.0395087,-0.146078,0.612717,1.65805,0.617138,2.94967,0.0785311,0.0508669,-0.0221108,0.826052,1.56246,1.32333,2.612,0.113598,-0.0962763,-0.0821142,0.626571,1.51018,2.3455,2.33566,0.0748224,0.182478,-0.0832248,0.713636,1.57801,3.78639,3.05269,0.079684,0.0236775,-0.106478,0.964711
13.5001,0.756696,1.53204,-0.582028,2.9955,0.07915,0.0387702,-0.146061,0.613082,1.65348,0.618837,2.95319,0.078581,0.0500025,-0.0220498,0.826654,1.55723,1.32454,2.60329,0.114105,-0.0861508,-0.0807222,0.629275,1.50803,2.35187,2.34732,0.0743044,0.181127,-0.0822013,0.716461,1.57377,3.78697,3.05392,0.0796931,0.0233359,-0.106027,0.96489
13.5501,0.758499,1.52783,-0.580894,2.99806,0.0791774,0.0381432,-0.146757,0.613706,1.64982,0.620027,2.9551,0.0786129,0.0494427,-0.0226468,0.827339,1.55277,1.32617,2.6,0.112562,-0.0821027,-0.0819708,0.632512,1.50692,2.3559,2.35341,0.0757934,0.178016,-0.0822915,0.720308,1.56999,3.78769,3.0555,0.0797037,0.0229285,-0.106574,0.965174
13.6,0.759706,1.52342,-0.579696,2.99898,0.0791792,0.0381025,-0.146064,0.614541,1.6456,0.621379,2.95694,0.0786431,0.0489055,-0.0222856,0.827965,1.54725,1.3279,2.59436,0.111486,-0.078283,-0.0819776,0.63497,1.50514,2.3617,2.36632,0.0769349,0.175095,-0.0819232,0.722658,1.56531,3.7882,3.05703,0.079713,0.0225684,-0.106465,0.965222
13.65,0.761336,1.5196,-0.578715,3.00099,0.0792106,0.0373701,-0.147116,0.615015,1.64217,0.622596,2.96025,0.0786882,0.0480931,-0.0225806,0.82839,1.54275,1.3299,2.59138,0.109812,-0.0705565,-0.0826464,0.638448,1.50384,2.36576,2.37321,0.0791227,0.171516,-0.0815435,0.725936,1.56114,3.78877,3.05844,0.0797236,0.0221488,-0.107497,0.965373
13.7001,0.76262,1.51501,-0.577221,3.00432,0.0792291,0.0369302,-0.146788,0.615495,1.6375,0.624273,2.96313,0.0786931,0.0480033,-0.0220832,0.829384,1.53727,1.33202,2.58769,0.108892,-0.0667873,-0.0827224,0.640955,1.50222,2.37136,2.38437,0.079545,0.169022,-0.0811555,0.728605,1.55714,3.78892,3.05881,0.0797262,0.0220448,-0.106419,0.965438
13.7501,0.763967,1.51165,-0.5766,3.00434,0.0792369,0.0367433,-0.146283,0.616224,1.63422,0.625314,2.96412,0.0787263,0.0473956,-0.0218328,0.829953,1.53334,1.33387,2.58415,0.108023,-0.0622725,-0.082404,0.643659,1.49942,2.37668,2.39598,0.0802835,0.166655,-0.0806382,0.731348,1.55334,3.78936,3.0594,0.0797276,0.0219875,-0.106439,0.965705
13.8001,0.765554,1.50659,-0.575464,3.00592,0.0792611,0.036161,-0.147317,0.61663,1.62955,0.626785,2.9668,0.0787492,0.0469711,-0.0224472,0.830708,1.52773,1.33622,2.58059,0.107264,-0.0550972,-0.0830821,0.646759,1.49751,2.38138,2.40199,0.0804824,0.164321,-0.0811225,0.734514,1.54882,3.78984,3.06103,0.0797304,0.0218756,-0.106625,0.965853
13.8501,0.767181,1.50213,-0.574271,3.00851,0.0792809,0.0356747,-0.147672,0.617175,1.62516,0.628109,2.96874,0.0788009,0.0459971,-0.0234472,0.831388,1.5227,1.33846,2.57688,0.107013,-0.0467546,-0.0833663,0.650088,1.49447,2.38732,2.41323,0.0798349,0.162099,-0.0820015,0.738042,1.5446,3.79027,3.06292,0.0797457,0.0212474,-0.107275,0.965653
13.9001,0.768502,1.4986,-0.573168,3.01076,0.0793124,0.0348874,-0.147525,0.617484,1.62111,0.629099,2.97019,0.078802,0.0459759,-0.0226193,0.832125,1.5188,1.34029,2.57343,0.10617,-0.0416791,-0.0836368,0.652794,1.4924,2.39238,2.42452,0.0794169,0.160219,-0.082914,0.740766,1.54097,3.79061,3.06324,0.0797534,0.0209212,-0.10699,0.965787
13.9501,0.7696,1.49455,-0.572212,3.01314,0.0793292,0.0344612,-0.14759,0.618011,1.61763,0.63046,2.97237,0.078839,0.0452653,-0.0224885,0.832515,1.51434,1.34255,2.57304,0.105606,-0.0368989,-0.0831447,0.655201,1.49029,2.39717,2.43313,0.0798298,0.158182,-0.0819583,0.743316,1.53743,3.79099,3.06465,0.0797611,0.0205935,-0.10644,0.965668
14.0001,0.771393,1.49029,-0.571376,3.01254,0.0793233,0.0346115,-0.147609,0.618991,1.61378,0.630984,2.97159,0.0788566,0.0449244,-0.0228567,0.833258,1.50908,1.34528,2.57013,0.103793,-0.0339108,-0.0841979,0.658425,1.48788,2.40177,2.43906,0.0814744,0.15473,-0.0821338,0.746643,1.53237,3.79131,3.06433,0.0797608,0.0206043,-0.107064,0.966199
14.0501,0.772768,1.4856,-0.570047,3.01506,0.0793782,0.0331844,-0.148755,0.618994,1.60901,0.632508,2.97482,0.0788881,0.0443056,-0.0236691,0.833859,1.50397,1.34806,2.5695,0.102819,-0.0251488,-0.0846357,0.661645,1.48542,2.40763,2.45139,0.0821559,0.151743,-0.0822329,0.749585,1.52839,3.79174,3.06666,0.0797717,0.02013,-0.107507,0.965946
14.1001,0.772783,1.48178,-0.568981,3.0176,0.0793604,0.033652,-0.14567,0.619501,1.60558,0.633841,2.97777,0.0788901,0.0442666,-0.0205036,0.833997,1.49995,1.34949,2.56522,0.102643,-0.0265014,-0.0819297,0.662164,1.48292,2.41151,2.4574,0.0819506,0.151263,-0.0795862,0.75033,1.52425,3.79243,3.06777,0.0797755,0.0199626,-0.104445,0.965887
14.1501,0.775694,1.47732,-0.567973,3.01813,0.0793867,0.0329569,-0.149041,0.620476,1.60079,0.635045,2.9795,0.0789169,0.0437316,-0.0236728,0.835442,1.49515,1.35273,2.56494,0.101734,-0.0149346,-0.0847298,0.667249,1.47971,2.41739,2.46873,0.0817106,0.148577,-0.082707,0.755439,1.52025,3.7925,3.06877,0.0797866,0.0194646,-0.107651,0.966028
14.2001,0.776709,1.4739,-0.567131,3.01994,0.0794073,0.0323991,-0.148675,0.620687,1.59743,0.636119,2.98024,0.0789629,0.0428001,-0.023609,0.835738,1.49109,1.35483,2.56393,0.100452,-0.0105396,-0.0851224,0.669741,1.47767,2.42136,2.47599,0.0823742,0.145149,-0.0831263,0.757585,1.51662,3.79271,3.06826,0.0797937,0.0191383,-0.107405,0.966017
14.2501,0.778047,1.46894,-0.566145,3.02199,0.0794133,0.0322374,-0.148511,0.621334,1.59279,0.637493,2.9831,0.0789721,0.0426096,-0.0229803,0.836342,1.48644,1.35745,2.56217,0.100416,-0.00582919,-0.0843411,0.67221,1.4748,2.42629,2.48322,0.0813553,0.145717,-0.0826896,0.760634,1.51222,3.79295,3.06942,0.0797907,0.0192782,-0.106839,0.966256
