Time,Mean_Error,a_x,a_y,a_yaw,a_v_cmd,a_w_cmd,a_err_x,a_err_y,b_x,b_y,b_yaw,b_v_cmd,b_w_cmd,b_err_x,b_err_y,c_x,c_y,c_yaw,c_v_cmd,c_w_cmd,c_err_x,c_err_y,d_x,d_y,d_yaw,d_v_cmd,d_w_cmd,d_err_x,d_err_y,e_x,e_y,e_yaw,e_v_cmd,e_w_cmd,e_err_x,e_err_y
3.75001,0.422189,2.14611,-1.37129,2.63867,0.24,0.13226,0.259687,0.0983544,1.95711,-0.602004,-2.71286,0,0,0.0581253,-0.399902,2.06487,0.869263,2.91654,0.146164,0.11235,0.148081,0.262385,1.65754,2.13292,2.55404,0.123998,0.281355,-0.214564,0.625048,1.70815,2.9979,2.80232,0.222346,-0.445983,-0.19802,0.422957
3.79998,0.424076,2.13678,-1.36464,2.64488,0.24,0.132859,0.257003,0.103595,1.95725,-0.601962,-2.71266,0,0,0.0657513,-0.40019,2.05819,0.872238,2.92279,0.146426,0.108497,0.148678,0.263482,1.65349,2.13872,2.56262,0.125409,0.274321,-0.2148,0.628568,1.70177,2.99356,2.77206,0.224564,-0.429736,-0.198375,0.427113
3.85004,0.425272,2.1272,-1.35772,2.65124,0.24,0.13291,0.251624,0.110139,1.95722,-0.602051,-2.71301,0,0,0.0734271,-0.400148,2.0516,0.874838,2.92721,0.146566,0.106371,0.147541,0.265238,1.64947,2.14564,2.57756,0.126766,0.267299,-0.214989,0.632595,1.69355,2.99068,2.75194,0.232599,-0.396733,-0.19489,0.43122
3.89997,0.426914,2.11577,-1.34943,2.65741,0.24,0.134105,0.249264,0.115345,1.95709,-0.602051,-2.71307,0,0,0.0808167,-0.400123,2.04314,0.877975,2.93168,0.146713,0.104099,0.14817,0.266526,1.64374,2.15382,2.59374,0.127997,0.260701,-0.214574,0.635713,1.68149,2.98911,2.72963,0.235512,-0.379676,-0.193645,0.43463
3.95004,0.428955,2.10655,-1.34303,2.66249,0.24,0.134245,0.244399,0.121837,1.95714,-0.602222,-2.71432,0,0,0.0881806,-0.399962,2.03627,0.880643,2.93737,0.146883,0.101404,0.14658,0.268062,1.63826,2.16132,2.61051,0.129339,0.253234,-0.216345,0.639835,1.6725,2.98761,2.71092,0.237075,-0.361401,-0.196038,0.439436
3.99998,0.430743,2.09486,-1.33486,2.66901,0.24,0.132679,0.242013,0.126905,1.95715,-0.602318,-2.71489,0,0,0.0958908,-0.400081,2.02773,0.883969,2.94318,0.147023,0.0991183,0.147012,0.269326,1.63404,2.16783,2.62261,0.130281,0.247807,-0.21517,0.642893,1.65943,2.98629,2.68896,0.238249,-0.346191,-0.195398,0.443078
4.04996,0.432635,2.083,-1.32657,2.67719,0.237098,0.130653,0.236778,0.133304,1.95714,-0.602337,-2.71492,0,0,0.103218,-0.399995,2.01939,0.886967,2.94861,0.147165,0.0967506,0.146026,0.270885,1.62729,2.17653,2.64054,0.13119,0.242422,-0.21435,0.646316,1.64792,2.98477,2.66438,0.236872,-0.329091,-0.198023,0.447856
4.10004,0.434505,2.07359,-1.32017,2.68216,0.232876,0.129814,0.233838,0.138263,1.95709,-0.60201,-2.71298,0,0,0.110678,-0.39995,2.01295,0.889269,2.95238,0.147293,0.0945667,0.146556,0.271952,1.6218,2.18296,2.65442,0.132101,0.236862,-0.213763,0.649195,1.63943,2.98326,2.64307,0.236929,-0.315825,-0.198374,0.451851
4.15004,0.436562,2.06178,-1.31179,2.69066,0.229672,0.127852,0.228526,0.14433,1.95706,-0.602072,-2.71304,0,0,0.118258,-0.399974,2.00408,0.892365,2.95859,0.147434,0.0920859,0.144919,0.273452,1.6158,2.1895,2.66416,0.133364,0.228861,-0.215771,0.652545,1.62643,2.98392,2.62311,0.24,-0.285554,-0.19819,0.457581
4.20004,0.438896,2.05249,-1.30549,2.69568,0.225035,0.128594,0.225999,0.149428,1.95721,-0.601959,-2.71252,0,0,0.125597,-0.399879,1.99749,0.894106,2.9607,0.147529,0.0903821,0.14569,0.274578,1.61094,2.19554,2.67847,0.134046,0.224395,-0.215018,0.655786,1.61609,2.98418,2.60176,0.23926,-0.270461,-0.198893,0.462485
4.25005,0.440964,2.04284,-1.29944,2.70238,0.221105,0.125929,0.220385,0.154704,1.9571,-0.602312,-2.71454,0,0,0.133112,-0.399991,1.99035,0.896496,2.96504,0.147668,0.0878161,0.144083,0.275763,1.60397,2.20251,2.693,0.135159,0.21685,-0.217277,0.659197,1.60846,2.98595,2.5956,0.24,-0.243132,-0.198854,0.468309
4.30006,0.443454,2.03195,-1.29187,2.70769,0.218919,0.125238,0.21874,0.159759,1.95707,-0.602028,-2.71296,0,0,0.140887,-0.400076,1.98195,0.898832,2.96882,0.147759,0.0861073,0.144977,0.27666,1.59829,2.20755,2.69986,0.13565,0.213411,-0.215829,0.661566,1.59588,2.98853,2.58228,0.238098,-0.236505,-0.200362,0.473359
4.34998,0.445668,2.0254,-1.28756,2.71115,0.218835,0.121018,0.216838,0.164203,1.95701,-0.602023,-2.71261,0,0,0.148267,-0.400229,1.97705,0.900481,2.97204,0.147849,0.0843723,0.145423,0.277681,1.59418,2.21157,2.70948,0.136213,0.209394,-0.21417,0.663781,1.58873,2.99041,2.57318,0.236484,-0.218831,-0.200026,0.478473
4.39997,0.448187,2.01205,-1.27894,2.71918,0.217964,0.117228,0.212405,0.169613,1.95712,-0.602293,-2.71455,0,0,0.155594,-0.399957,1.9666,0.903556,2.97843,0.147998,0.0814221,0.143811,0.278718,1.58587,2.21945,2.72372,0.136823,0.204926,-0.214423,0.667307,1.57515,2.99427,2.55584,0.233958,-0.205578,-0.20225,0.48493
4.44995,0.450846,2.003,-1.27358,2.72345,0.214274,0.114767,0.207917,0.174817,1.95708,-0.60223,-2.71467,0,0,0.163082,-0.399874,1.95964,0.905802,2.98258,0.148108,0.0791708,0.142494,0.279882,1.57919,2.22516,2.73494,0.137768,0.197767,-0.21727,0.670401,1.56632,2.99748,2.5497,0.2341,-0.18381,-0.203581,0.49144
4.49996,0.453595,1.99192,-1.26686,2.73087,0.214271,0.110019,0.206398,0.1789,1.95717,-0.602346,-2.71497,0,0,0.170829,-0.399945,1.95116,0.90815,2.98608,0.148166,0.0779482,0.143149,0.281068,1.57366,2.23029,2.74249,0.138318,0.193451,-0.216349,0.67281,1.55447,3.0018,2.53695,0.231112,-0.170981,-0.204411,0.497411
4.55001,0.456365,1.98302,-1.26157,2.73477,0.213688,0.1008,0.201579,0.183719,1.9571,-0.601961,-2.71283,0,0,0.178328,-0.400109,1.94438,0.910246,2.98959,0.148271,0.0757072,0.141907,0.282247,1.56781,2.23499,2.75035,0.138665,0.19067,-0.21545,0.675969,1.54468,3.00552,2.52677,0.226937,-0.152834,-0.206307,0.505143
4.60004,0.458991,1.97212,-1.25495,2.74179,0.21103,0.0968025,0.199622,0.187497,1.95708,-0.602008,-2.71266,0,0,0.185697,-0.399964,1.93582,0.91218,2.99187,0.148337,0.0742362,0.142706,0.283172,1.56008,2.24181,2.76511,0.139368,0.184888,-0.215183,0.677989,1.53307,3.0115,2.51951,0.223417,-0.143839,-0.207715,0.511103
4.64998,0.462039,1.96317,-1.24981,2.74644,0.211718,0.0902715,0.195354,0.192256,1.9571,-0.601925,-2.71278,0,0,0.193335,-0.400086,1.92877,0.914672,2.99758,0.148447,0.0717555,0.140945,0.284303,1.55431,2.24643,2.77431,0.139996,0.179542,-0.216612,0.680731,1.52369,3.01716,2.51814,0.219439,-0.128875,-0.210797,0.518885
4.7,0.464074,1.95677,-1.24601,2.74908,0.210369,0.0906029,0.198593,0.194491,1.95721,-0.602248,-2.71442,0,0,0.200741,-0.400108,1.92365,0.916203,3.00079,0.148466,0.0713319,0.14535,0.284836,1.55021,2.24939,2.77813,0.140175,0.177978,-0.212388,0.68196,1.51689,3.02018,2.51254,0.219216,-0.121536,-0.206056,0.521479
4.75004,0.467544,1.94389,-1.23894,2.75416,0.212021,0.0832066,0.190192,0.200979,1.95721,-0.602002,-2.71331,0,0,0.208377,-0.400016,1.91315,0.918605,3.00428,0.148588,0.068443,0.140044,0.286248,1.54099,2.25641,2.79176,0.140915,0.17137,-0.216765,0.68581,1.50502,3.02646,2.50561,0.214603,-0.103121,-0.212259,0.531224
4.80004,0.470136,1.93256,-1.233,2.75984,0.21001,0.0784174,0.188084,0.204513,1.95714,-0.602044,-2.71306,0,0,0.215941,-0.400079,1.90501,0.920857,3.00769,0.148651,0.0668974,0.140679,0.287221,1.53354,2.2618,2.80172,0.141264,0.168141,-0.216532,0.688229,1.49541,3.03124,2.49727,0.213843,-0.0848919,-0.210939,0.536931
4.85003,0.472821,1.92132,-1.22715,2.76504,0.207783,0.0704081,0.183362,0.208499,1.95711,-0.602169,-2.7143,0,0,0.223155,-0.399899,1.89631,0.923006,3.01208,0.148705,0.0655507,0.139537,0.288409,1.52495,2.26761,2.81314,0.141766,0.163378,-0.217815,0.690589,1.48501,3.03545,2.485,0.210583,-0.0726139,-0.21312,0.543708
4.9,0.475111,1.91267,-1.22285,2.76782,0.207386,0.0689424,0.181702,0.212142,1.95721,-0.602303,-2.7148,0,0,0.230647,-0.400011,1.88903,0.924679,3.01458,0.148814,0.0627495,0.139873,0.288624,1.51852,2.27129,2.81955,0.142131,0.159814,-0.216722,0.69236,1.47672,3.04066,2.48387,0.20937,-0.0539825,-0.21108,0.549102
4.95005,0.478383,1.90416,-1.21852,2.77066,0.207258,0.0671866,0.178633,0.216808,1.95713,-0.601956,-2.71224,0,0,0.238435,-0.400265,1.88251,0.926113,3.01739,0.148845,0.0619419,0.138893,0.289856,1.51217,2.27557,2.82924,0.142742,0.153648,-0.219242,0.694332,1.46868,3.04436,2.47668,0.206641,-0.0373781,-0.213343,0.556034
5.00004,0.481045,1.89299,-1.21338,2.77309,0.20651,0.0649213,0.177145,0.220307,1.9573,-0.602236,-2.71483,0,0,0.245755,-0.400138,1.87407,0.928389,3.02124,0.148899,0.0604606,0.139409,0.290911,1.50499,2.27949,2.83318,0.142865,0.152377,-0.217312,0.696683,1.45864,3.05001,2.47211,0.203491,-0.029609,-0.213033,0.56152
5.05005,0.483802,1.88426,-1.20928,2.77604,0.202603,0.0675044,0.173155,0.224534,1.95722,-0.60227,-2.71446,0.000473168,-1,0.253243,-0.399971,1.86672,0.929949,3.02454,0.148974,0.0583912,0.13784,0.291561,1.49805,2.28365,2.84183,0.143311,0.147649,-0.219498,0.698814,1.45159,3.05417,2.46619,0.20205,-0.00989177,-0.213477,0.568315
5.09995,0.486152,1.87294,-1.20404,2.782,0.198378,0.0627375,0.170646,0.227173,1.95721,-0.602319,-2.71472,0.00319182,-1,0.260894,-0.400162,1.85829,0.931754,3.02669,0.14902,0.0570729,0.138527,0.292271,1.48911,2.28927,2.85654,0.144079,0.139093,-0.223764,0.698343,1.4414,3.06095,2.46571,0.200594,0.0162271,-0.214701,0.573296
5.14995,0.489282,1.86236,-1.19906,2.78507,0.195292,0.0680496,0.167818,0.231545,1.95761,-0.603133,-2.71835,0.00812092,-1,0.267975,-0.39978,1.84973,0.93356,3.03066,0.149064,0.0557747,0.137381,0.293124,1.48296,2.29271,2.85828,0.144043,0.139513,-0.220301,0.702589,1.4326,3.06709,2.46438,0.196092,0.0105113,-0.215287,0.580484
5.20004,0.491753,1.85461,-1.19522,2.78484,0.19214,0.0680969,0.166229,0.234627,1.95932,-0.605402,-2.73101,0.0147781,-1,0.275699,-0.398819,1.84266,0.934945,3.03271,0.149101,0.0546466,0.137907,0.293911,1.47565,2.29646,2.86655,0.144211,0.137571,-0.219184,0.704591,1.42417,3.073,2.4649,0.193368,0.0143346,-0.215277,0.585511
5.25,0.494894,1.84624,-1.19127,2.78805,0.189691,0.0753516,0.163865,0.239173,1.96624,-0.609608,-2.75754,0.0301969,-1,0.287162,-0.395436,1.8359,0.936507,3.03571,0.14916,0.0528402,0.136649,0.294789,1.46941,2.29971,2.87153,0.144563,0.133397,-0.22065,0.70633,1.41817,3.07781,2.46304,0.190334,0.0318266,-0.216308,0.592692
5.29999,0.497351,1.83632,-1.18654,2.7903,0.187762,0.0777443,0.163024,0.24224,1.97518,-0.616533,-2.80045,0.0458808,-1,0.298322,-0.391629,1.82695,0.937891,3.03757,0.149192,0.0518369,0.13686,0.295571,1.46179,2.30338,2.87839,0.144708,0.131635,-0.219479,0.708169,1.40893,3.08439,2.46391,0.188167,0.0395418,-0.215395,0.597711
5.35003,0.500098,1.82645,-1.18163,2.79424,0.185114,0.0814145,0.160356,0.246061,1.98242,-0.624833,-2.84192,0.0658231,-1,0.309424,-0.387283,1.81835,0.939878,3.04129,0.149237,0.0503698,0.135676,0.296327,1.4525,2.30699,2.88519,0.145062,0.12723,-0.221373,0.708968,1.40122,3.09107,2.46463,0.184004,0.0633533,-0.217187,0.604613
5.40005,0.502625,1.81859,-1.17848,2.7963,0.183229,0.0850077,0.15983,0.249077,1.98733,-0.632667,-2.87666,0.0804759,-1,0.318454,-0.385398,1.81145,0.941239,3.04373,0.149276,0.0490738,0.136141,0.296927,1.44557,2.31167,2.89737,0.145258,0.124721,-0.220843,0.710643,1.39427,3.09652,2.46564,0.182435,0.082101,-0.215571,0.609411
5.45005,0.505435,1.81059,-1.17448,2.80184,0.180651,0.0836343,0.156808,0.252076,1.99333,-0.641955,-2.92043,0.104735,-1,0.329703,-0.381188,1.8044,0.9424,3.04489,0.149299,0.0482746,0.134869,0.297942,1.43995,2.31387,2.90002,0.145644,0.119614,-0.222266,0.712212,1.38765,3.10188,2.46675,0.178585,0.0999843,-0.217518,0.615894
5.50004,0.507535,1.80659,-1.17252,2.80322,0.179474,0.0852969,0.160171,0.253643,1.99639,-0.647043,-2.9445,0.115793,-1,0.338773,-0.379211,1.80101,0.943321,3.04738,0.149335,0.0470343,0.138915,0.298119,1.43496,2.31665,2.90616,0.145862,0.116634,-0.22019,0.713209,1.3847,3.1039,2.46489,0.178826,0.128299,-0.212625,0.61834
5.55004,0.511004,1.79581,-1.1676,2.80296,0.177403,0.0949715,0.156922,0.258633,2.00233,-0.664467,-3.01529,0.148127,-1,0.348793,-0.375681,1.79104,0.945094,3.05025,0.149375,0.0456093,0.136366,0.299037,1.42622,2.32024,2.91098,0.146029,0.114288,-0.221766,0.715394,1.37444,3.11252,2.46924,0.174111,0.13522,-0.216193,0.62595
5.60004,0.512539,1.79581,-1.1676,2.80296,0.177403,0.0949715,0.164422,0.258633,2.00233,-0.664467,-3.01529,0.148127,-1,0.356293,-0.375681,1.79104,0.945094,3.05025,0.149375,0.0456093,0.143866,0.299037,1.42622,2.32024,2.91098,0.146029,0.114288,-0.214266,0.715394,1.37444,3.11252,2.46924,0.174111,0.13522,-0.208693,0.62595
5.65004,0.514169,1.79581,-1.1676,2.80296,0.177403,0.0949715,0.171922,0.258633,2.00233,-0.664467,-3.01529,0.148127,-1,0.363793,-0.375681,1.79104,0.945094,3.05025,0.149375,0.0456093,0.151366,0.299037,1.42622,2.32024,2.91098,0.146029,0.114288,-0.206766,0.715394,1.37444,3.11252,2.46924,0.174111,0.13522,-0.201193,0.62595
5.70004,0.518778,1.76655,-1.15404,2.81749,0.171102,0.0975661,0.152967,0.266712,2.00907,-0.712123,3.07655,0.235221,-1,0.375778,-0.36745,1.76495,0.94967,3.05842,0.149465,0.0421989,0.136432,0.300893,1.39901,2.33292,2.9393,0.146632,0.105366,-0.222081,0.719358,1.35139,3.13573,2.49093,0.165912,0.175632,-0.217333,0.641814
5.75004,0.521498,1.76101,-1.15159,2.82061,0.169242,0.0985695,0.150403,0.269637,2.00831,-0.721571,3.03861,0.24,-0.869579,0.38397,-0.364155,1.75996,0.950316,3.05913,0.14949,0.0411839,0.13505,0.301604,1.39337,2.33534,2.94416,0.145142,0.0804464,-0.226732,0.720765,1.34678,3.14009,2.49383,0.164928,0.222999,-0.218377,0.647685
5.80004,0.524174,1.74954,-1.14595,2.82872,0.167304,0.0998684,0.148012,0.272761,2.00645,-0.740759,2.95943,0.24,-0.737309,0.393014,-0.360378,1.74973,0.951888,3.06186,0.149513,0.0402703,0.133876,0.302269,1.38443,2.33832,2.94738,0.145594,0.0844028,-0.225341,0.72259,1.33727,3.14856,2.49849,0.160974,0.220088,-0.219313,0.654018
5.85004,0.526706,1.74051,-1.14137,2.83418,0.164955,0.0989878,0.145476,0.275357,2.0013,-0.756228,2.89616,0.24,-0.634705,0.399692,-0.357538,1.74142,0.952778,3.06318,0.149533,0.0394412,0.133018,0.302883,1.37533,2.34268,2.95829,0.144075,0.062584,-0.228897,0.72371,1.33044,3.15597,2.50621,0.158968,0.251823,-0.221576,0.659774
5.90002,0.528757,1.73508,-1.13883,2.83764,0.16389,0.10005,0.145406,0.277537,1.99773,-0.764115,2.8613,0.24,-0.563375,0.406004,-0.354547,1.73615,0.954,3.06594,0.149571,0.0377918,0.133574,0.303252,1.36974,2.34424,2.96091,0.143338,0.0534723,-0.228809,0.724727,1.32495,3.1613,2.51318,0.157787,0.250439,-0.221166,0.664238
5.95004,0.530324,1.72453,-1.13395,2.84089,0.162631,0.103836,0.143857,0.280665,1.98523,-0.777933,2.79617,0.24,-0.492439,0.408156,-0.350871,1.72594,0.95519,3.06781,0.149578,0.0374834,0.132636,0.30386,1.36037,2.34724,2.96449,0.144041,0.0612393,-0.227031,0.726756,1.31684,3.17091,2.52852,0.155174,0.249757,-0.221462,0.669371
6.00001,0.53162,1.71714,-1.13015,2.8484,0.161698,0.107732,0.144119,0.283288,1.97483,-0.78432,2.75857,0.24,-0.446306,0.409969,-0.346656,1.71916,0.956244,3.06942,0.149603,0.0363593,0.133291,0.30439,1.35316,2.3504,2.97435,0.142603,0.0428981,-0.228202,0.727481,1.31105,3.17742,2.53893,0.155433,0.245817,-0.220803,0.67337
6.05004,0.532533,1.71059,-1.12701,2.84893,0.160444,0.109344,0.142415,0.286117,1.96465,-0.788568,2.72722,0.24,-0.40145,0.409114,-0.341205,1.7125,0.957048,3.07038,0.14962,0.0355768,0.132329,0.304972,1.34664,2.35213,2.97611,0.142014,0.0334185,-0.230188,0.728128,1.3058,3.18426,2.54988,0.153359,0.240411,-0.224125,0.678175
6.09997,0.533524,1.70072,-1.12268,2.85849,0.159436,0.110293,0.142407,0.288201,1.95186,-0.792602,2.69142,0.24,-0.369486,0.410301,-0.336425,1.70379,0.957667,3.07014,0.149633,0.0349748,0.132948,0.305354,1.33825,2.35456,2.97913,0.141625,0.0289682,-0.229433,0.729282,1.29956,3.19124,2.55706,0.152227,0.238059,-0.223632,0.682283
6.14997,0.533718,1.69289,-1.12148,2.85634,0.156569,0.106865,0.139087,0.289519,1.94305,-0.790012,2.68365,0.24,-0.352735,0.408027,-0.330803,1.69713,0.958454,3.07089,0.149625,0.0353221,0.131954,0.306225,1.33225,2.3558,2.98043,0.141322,0.0253877,-0.229796,0.73052,1.29368,3.1985,2.57137,0.150562,0.235478,-0.224779,0.687023
6.20004,0.5348,1.68401,-1.11807,2.8582,0.156232,0.114648,0.139939,0.292556,1.93251,-0.78658,2.67677,0.24,-0.345762,0.40772,-0.326775,1.6883,0.959845,3.07438,0.149655,0.033916,0.13255,0.306615,1.32418,2.35796,2.98377,0.140863,0.0202339,-0.229169,0.731435,1.28648,3.20609,2.58238,0.149122,0.234235,-0.224545,0.691091
6.25004,0.53511,1.67685,-1.11576,2.85986,0.154602,0.113096,0.13775,0.294219,1.92414,-0.783344,2.67119,0.24,-0.336498,0.405796,-0.320794,1.6819,0.960731,3.07486,0.149666,0.03334,0.131637,0.307312,1.31808,2.35938,2.98455,0.140797,0.0189843,-0.229155,0.732872,1.28128,3.21225,2.5917,0.147631,0.231725,-0.225425,0.695606
6.30006,0.535495,1.66859,-1.11234,2.86387,0.154534,0.114466,0.138229,0.295933,1.91165,-0.778833,2.66474,0.24,-0.330424,0.404299,-0.315888,1.67301,0.96172,3.07653,0.149674,0.0329648,0.132075,0.307652,1.30811,2.36284,2.99466,0.139987,0.00921881,-0.229514,0.733516,1.27452,3.21963,2.6039,0.147246,0.227763,-0.225434,0.698935
6.35001,0.53534,1.65944,-1.10962,2.86602,0.153382,0.11755,0.136757,0.298367,1.89913,-0.774294,2.65478,0.24,-0.322115,0.399849,-0.308903,1.66459,0.962684,3.07878,0.149694,0.0319075,0.1313,0.308301,1.30089,2.36416,2.9951,0.139549,0.00483101,-0.229912,0.734409,1.26763,3.22713,2.61746,0.145921,0.225593,-0.226304,0.703035
6.40005,0.535477,1.65224,-1.10688,2.86851,0.153098,0.120003,0.137031,0.299983,1.88898,-0.769875,2.65145,0.24,-0.313912,0.39839,-0.303437,1.65788,0.963741,3.08014,0.149718,0.0306352,0.131641,0.30834,1.29515,2.36505,2.99573,0.139248,0.000269495,-0.229477,0.735278,1.26227,3.23306,2.62747,0.145637,0.221233,-0.22593,0.70601
6.45005,0.535392,1.64329,-1.10335,2.8723,0.151396,0.120934,0.134914,0.302457,1.87685,-0.764951,2.64318,0.24,-0.308106,0.394427,-0.296504,1.64948,0.96459,3.08222,0.14972,0.0305517,0.130753,0.309173,1.28774,2.36674,2.99586,0.139682,0.00414913,-0.22872,0.736467,1.25412,3.24016,2.63704,0.143473,0.220245,-0.227133,0.710035
6.50004,0.535806,1.63649,-1.09991,2.87553,0.150556,0.121805,0.135456,0.305019,1.86709,-0.760968,2.63799,0.24,-0.299242,0.393413,-0.290695,1.64264,0.965147,3.08085,0.149727,0.0301754,0.131502,0.309671,1.28211,2.3678,2.99711,0.140076,0.00681191,-0.226651,0.737248,1.248,3.24727,2.65485,0.141488,0.220326,-0.226838,0.713184
6.55006,0.536097,1.62932,-1.09687,2.87907,0.149172,0.122408,0.133668,0.307562,1.85879,-0.757476,2.63152,0.24,-0.290277,0.391048,-0.284426,1.63573,0.965748,3.0827,0.14974,0.0294289,0.130316,0.309982,1.27566,2.36926,2.99984,0.140266,0.00715733,-0.227261,0.738224,1.24278,3.25218,2.66219,0.139354,0.219413,-0.229333,0.717136
6.60004,0.536691,1.62086,-1.09347,2.88271,0.148339,0.122539,0.133923,0.309063,1.84822,-0.75319,2.6248,0.24,-0.283119,0.390928,-0.279473,1.6275,0.966858,3.08375,0.149759,0.028358,0.131107,0.310412,1.26634,2.37141,3.00246,0.140331,0.00799151,-0.226344,0.739435,1.23652,3.25793,2.66897,0.138345,0.217692,-0.229401,0.720152
6.65006,0.536761,1.61402,-1.09165,2.88567,0.145114,0.12657,0.13286,0.310866,1.83941,-0.749583,2.61701,0.24,-0.27129,0.388817,-0.272749,1.62075,0.967592,3.08557,0.149765,0.0279989,0.13029,0.310969,1.2606,2.37217,3.00207,0.139204,-0.00205355,-0.227415,0.740468,1.23061,3.2631,2.67826,0.138787,0.214909,-0.228688,0.72376
6.7,0.537186,1.60564,-1.08849,2.88822,0.145224,0.125171,0.133302,0.312794,1.82816,-0.744126,2.61174,0.24,-0.263585,0.388115,-0.267527,1.61226,0.96862,3.0863,0.149767,0.0278676,0.130757,0.311673,1.25268,2.37396,3.00412,0.139289,-0.00248931,-0.22645,0.741221,1.22247,3.27081,2.6946,0.137876,0.212385,-0.228739,0.726334
6.74995,0.537224,1.5979,-1.08519,2.89031,0.145368,0.123301,0.132357,0.314854,1.81672,-0.739574,2.60283,0.24,-0.25098,0.386035,-0.260381,1.60371,0.969004,3.08598,0.149785,0.0267532,0.129643,0.311674,1.2451,2.37486,3.0038,0.139884,0.0016932,-0.226907,0.742476,1.21398,3.27809,2.71149,0.136651,0.209926,-0.230912,0.72932
6.80001,0.537324,1.5924,-1.08315,2.89601,0.145499,0.121562,0.132977,0.316365,1.80981,-0.73667,2.59824,0.24,-0.24501,0.384585,-0.25499,1.59846,0.969912,3.08984,0.149799,0.0258663,0.130435,0.31201,1.24038,2.37596,3.00514,0.140729,0.00813105,-0.225256,0.743348,1.21056,3.28184,2.71947,0.136833,0.20485,-0.231537,0.731325
6.85004,0.537696,1.58297,-1.07938,2.89828,0.145651,0.119529,0.133632,0.31772,1.79644,-0.730763,2.58708,0.24,-0.235409,0.38419,-0.249187,1.58782,0.97096,3.09115,0.149801,0.0257293,0.131193,0.312526,1.2319,2.37628,2.9993,0.140628,0.0078159,-0.224445,0.744527,1.2026,3.28767,2.72952,0.137286,0.201455,-0.230848,0.733854
6.9,0.537684,1.57584,-1.07625,2.9084,0.145839,0.116953,0.132452,0.319797,1.78739,-0.72694,2.57966,0.24,-0.22419,0.381785,-0.24213,1.58114,0.971834,3.09218,0.149813,0.0249873,0.129713,0.313128,1.22566,2.37729,3.00043,0.141125,0.0123292,-0.224167,0.745844,1.19627,3.29323,2.7391,0.137797,0.197538,-0.231659,0.736897
6.95004,0.53758,1.56758,-1.07274,2.91341,0.146055,0.113924,0.131082,0.321572,1.77605,-0.722132,2.57033,0.24,-0.211063,0.379394,-0.23478,1.57198,0.972778,3.0944,0.149826,0.0241031,0.128436,0.313654,1.21879,2.37779,2.99773,0.141486,0.015125,-0.224024,0.746874,1.18792,3.29922,2.74864,0.138422,0.192623,-0.232899,0.740011
7.00002,0.537914,1.56085,-1.06983,2.91846,0.146219,0.111549,0.131737,0.322977,1.76674,-0.71869,2.561,0.24,-0.200468,0.379179,-0.229097,1.56554,0.973388,3.09447,0.149819,0.0245259,0.129204,0.314192,1.21241,2.37863,2.99692,0.141577,0.0160625,-0.222767,0.747858,1.18274,3.30383,2.75841,0.138931,0.188508,-0.232262,0.7422
7.04999,0.53774,1.55251,-1.06629,2.92508,0.146473,0.107795,0.130259,0.324306,1.75574,-0.714194,2.54893,0.24,-0.185663,0.37751,-0.221787,1.55727,0.973679,3.09433,0.149835,0.0234612,0.128436,0.31433,1.20461,2.37995,2.99818,0.142916,0.0295326,-0.221508,0.749487,1.17521,3.30952,2.76858,0.139701,0.182078,-0.233602,0.744494
7.10001,0.537925,1.54579,-1.06299,2.93206,0.146644,0.105174,0.131015,0.325841,1.74622,-0.710896,2.53899,0.24,-0.172694,0.377507,-0.215805,1.55033,0.974557,3.09667,0.149851,0.0222508,0.128818,0.314617,1.19825,2.3811,2.99995,0.142423,0.0234197,-0.221277,0.749936,1.1696,3.31315,2.77361,0.140219,0.177594,-0.232782,0.746264
7.15001,0.537992,1.53998,-1.06011,2.93457,0.146797,0.102775,0.130455,0.32813,1.73716,-0.707659,2.52934,0.24,-0.157137,0.37572,-0.208667,1.54322,0.975633,3.0991,0.149865,0.0212393,0.127565,0.314954,1.19217,2.3816,2.99839,0.142619,0.0260863,-0.220693,0.750987,1.16426,3.3175,2.78345,0.140482,0.17527,-0.232632,0.749239
7.20002,0.538226,1.5313,-1.05572,2.94702,0.147132,0.0972986,0.129986,0.328522,1.72601,-0.70419,2.51256,0.24,-0.142127,0.376339,-0.202913,1.53437,0.976413,3.10058,0.149865,0.0211955,0.128126,0.315366,1.18408,2.38264,2.99839,0.142881,0.0282961,-0.21927,0.751887,1.15664,3.32305,2.79391,0.140866,0.171813,-0.232237,0.751603
7.25005,0.538261,1.52297,-1.05149,2.95667,0.147384,0.0929646,0.128814,0.329827,1.71406,-0.700618,2.49888,0.24,-0.123384,0.375158,-0.195814,1.52607,0.977139,3.10171,0.149875,0.0204467,0.1271,0.315756,1.17467,2.38503,3.00327,0.142774,0.0265931,-0.219884,0.752734,1.14895,3.32834,2.80499,0.141283,0.167969,-0.23326,0.754213
7.29997,0.53855,1.51653,-1.04836,2.9639,0.147578,0.0894967,0.12908,0.330894,1.70517,-0.697749,2.48711,0.24,-0.109108,0.375478,-0.189874,1.51884,0.977683,3.10217,0.149871,0.020716,0.127695,0.316172,1.16857,2.3859,3.00407,0.142659,0.0257616,-0.219049,0.753709,1.14265,3.33217,2.81164,0.141611,0.164865,-0.2323,0.756051
